Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#44 Nathaniel Harris,0,0,0 - 2,0 - 0,0 - 0,0 - 1,0 - 1,0 - 1,0 - 0,1,0 - 0,0 - 0,4,0,3,0,1,0,0,0
#14 Paxton Henry,4,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,1,0,1,0,1,0,0,0
#91 Ermias Kassa,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#23 Bryce Moragne,0,11,4 - 9,0 - 0,0 - 0,0 - 1,4 - 8,1 - 4,3 - 4,2,2 - 2,0 - 0,6,1,6,0,0,0,0,0
#88 Faysal Shafaat,20,0,0 - 1,0 - 0,0 - 0,0 - 1,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,6,1,0,10,0,0,0,0
#20 Joshua Shannon,15,6,2 - 3,0 - 0,0 - 0,0 - 0,2 - 3,0 - 1,2 - 2,0,0 - 0,1 - 2,4,0,5,0,4,4,0,2
#12 Jihad Shockley,17,15,5 - 9,0 - 0,0 - 0,0 - 0,5 - 9,0 - 0,5 - 9,1,0 - 0,0 - 0,0,0,8,0,1,0,2,1
