Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#1 Tony Crosby II,19,12,4 - 5,0 - 0,0 - 0,0 - 0,4 - 5,0 - 0,4 - 5,1,1 - 1,0 - 0,8,1,6,0,7,0,0,0
#50 Brian Gentry,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#0 Naradain James,14,6,2 - 8,0 - 0,0 - 0,0 - 1,2 - 7,0 - 4,2 - 3,3,0 - 0,0 - 0,6,0,2,0,2,2,0,0
#91 Ryan Johnson,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#47 Nathan Karsjens,15,4,1 - 3,0 - 0,0 - 0,1 - 2,0 - 1,0 - 0,0 - 1,0,0 - 0,0 - 0,2,0,1,6,0,0,0,0
#9 Bradley Laubacher,17,12,4 - 4,0 - 0,0 - 0,0 - 0,4 - 4,0 - 0,4 - 4,1,1 - 1,0 - 1,3,0,3,1,1,0,2,2
#2 Alonzo Scott Jr.,3,0,0 - 2,0 - 0,0 - 0,0 - 0,0 - 2,0 - 1,0 - 1,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#24 Amir Smith,10,0,0 - 3,0 - 0,0 - 0,0 - 0,0 - 3,0 - 2,0 - 1,0,0 - 0,0 - 0,2,0,4,1,0,0,0,0
