Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#92 Greg Helt,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#7 Ryan Johnson,2,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#10 Jordan Jones,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#0 Steven Julian III,18,13,5 - 12,0 - 1,0 - 0,0 - 0,5 - 11,2 - 6,3 - 5,2,0 - 1,0 - 0,8,1,5,1,2,2,0,0
#3 Trey Landers,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#21 Ty McGee,18,43,16 - 22,1 - 1,0 - 0,0 - 0,15 - 21,4 - 10,11 - 11,0,2 - 2,1 - 1,7,0,3,0,2,2,0,1
#72 Nicholas Parks,2,0,0 - 2,0 - 0,0 - 0,0 - 0,0 - 2,0 - 0,0 - 2,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#1 Darion Slade,18,3,1 - 3,0 - 1,0 - 0,0 - 0,1 - 2,0 - 0,1 - 2,1,1 - 1,0 - 0,7,0,2,0,1,2,0,0
#32 Shawn Stith,19,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,7,2,1,6,0,0,4,2
