Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#84 Malik Abdul-Haqq,5,0,0 - 3,0 - 0,0 - 0,0 - 0,0 - 3,0 - 3,0 - 0,1,0 - 0,0 - 0,1,0,3,0,0,0,2,1
#5 Jamaal Barnes Jr.,16,8,3 - 9,0 - 0,0 - 0,0 - 2,3 - 7,1 - 2,2 - 5,0,0 - 1,0 - 1,3,1,1,0,1,0,0,1
#8 Jace Bass,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#6 Ralph Bellamy,12,0,0 - 5,0 - 0,0 - 0,0 - 0,0 - 5,0 - 0,0 - 5,2,0 - 0,0 - 0,4,0,2,0,0,0,0,0
#0 Terrell Howard,16,9,4 - 13,0 - 2,0 - 0,0 - 3,4 - 8,3 - 7,1 - 1,0,0 - 0,0 - 0,4,1,9,0,0,0,0,0
#12 Devonte Pratt,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#24 Tyquan Scott,20,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 1,15,2,1,5,0,0,0,1
#2 Raymond Taylor,13,6,2 - 6,0 - 0,0 - 0,0 - 0,2 - 6,0 - 3,2 - 3,1,1 - 1,0 - 0,6,0,1,0,1,0,0,0
