Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#44 Nathaniel Harris,19,16,5 - 9,1 - 1,0 - 1,2 - 4,2 - 3,0 - 0,2 - 3,3,1 - 1,0 - 0,4,2,7,0,0,0,2,1
#14 Paxton Henry,14,0,0 - 3,0 - 1,0 - 2,0 - 0,0 - 0,0 - 0,0 - 0,2,0 - 0,0 - 0,2,0,2,0,0,2,0,0
#91 Ermias Kassa,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#23 Bryce Moragne,5,6,2 - 4,0 - 0,0 - 0,0 - 2,2 - 2,0 - 0,2 - 2,0,0 - 0,0 - 0,1,0,1,0,1,0,0,0
#88 Faysal Shafaat,6,0,0 - 3,0 - 0,0 - 1,0 - 0,0 - 2,0 - 0,0 - 2,1,0 - 0,0 - 1,10,0,3,8,0,0,0,1
#20 Joshua Shannon,4,12,4 - 4,0 - 0,0 - 0,0 - 0,4 - 4,0 - 0,4 - 4,2,0 - 0,0 - 0,4,0,1,3,1,0,2,1
#12 Jihad Shockley,16,6,2 - 3,0 - 0,0 - 0,0 - 0,2 - 3,0 - 0,2 - 3,0,1 - 1,0 - 2,8,0,1,2,2,0,0,2
