Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#84 Malik Abdul-Haqq,13,9,3 - 8,0 - 0,0 - 0,0 - 1,3 - 7,0 - 2,3 - 5,1,1 - 1,0 - 1,10,1,4,0,1,2,0,1
#5 Jamaal Barnes Jr.,9,9,3 - 7,0 - 0,0 - 0,0 - 0,3 - 7,0 - 1,3 - 6,0,0 - 0,0 - 0,2,0,3,0,4,2,2,1
#8 Jace Bass,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#6 Ralph Bellamy,9,0,0 - 1,0 - 0,0 - 0,0 - 0,0 - 1,0 - 1,0 - 0,0,0 - 1,0 - 0,2,0,3,0,0,2,0,0
#0 Terrell Howard,12,0,0 - 2,0 - 0,0 - 0,0 - 2,0 - 0,0 - 0,0 - 0,0,0 - 1,0 - 0,1,0,2,0,0,12,0,0
#12 Devonte Pratt,10,2,1 - 5,0 - 0,0 - 0,0 - 1,1 - 4,1 - 3,0 - 1,2,0 - 1,0 - 1,3,1,4,0,1,3,0,1
#24 Tyquan Scott,18,0,0 - 1,0 - 0,0 - 0,0 - 1,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,3,0,0,6,0,0,0,0
#2 Raymond Taylor,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
