Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#91 Jace Bass,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#22 Jordan Grant,13,3,1 - 4,0 - 0,0 - 0,0 - 1,1 - 3,0 - 2,1 - 1,0,0 - 0,1 - 1,7,3,2,0,0,0,0,1
#18 Connor Hollenbeck,18,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,3,0,1,7,0,0,3,1
#0 Justin Holmes,18,14,5 - 6,0 - 0,0 - 0,0 - 0,5 - 6,1 - 2,4 - 4,1,1 - 1,1 - 1,2,0,7,0,0,0,0,1
#3 KyShawn Jones,14,10,4 - 7,0 - 0,0 - 0,0 - 1,4 - 6,2 - 4,2 - 2,1,0 - 0,1 - 1,2,0,4,0,1,0,4,3
#5 Deshawn Kelly,5,0,0 - 1,0 - 0,0 - 0,0 - 1,0 - 0,0 - 0,0 - 0,1,0 - 0,0 - 0,3,1,0,0,0,0,2,1
#13 Adam Stanford,5,8,3 - 6,0 - 1,1 - 2,0 - 0,2 - 3,1 - 1,1 - 2,0,0 - 1,0 - 1,4,0,2,0,0,0,0,1
#19 Matthew Wilkerson,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
