Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#84 Malik Abdul-Haqq,12,19,7 - 11,0 - 0,0 - 0,0 - 0,7 - 11,2 - 3,5 - 8,0,0 - 0,0 - 0,4,1,5,0,0,0,0,0
#5 Jamaal Barnes Jr.,11,3,1 - 7,0 - 0,0 - 0,0 - 1,1 - 6,0 - 1,1 - 5,3,0 - 0,0 - 0,4,0,3,0,0,0,0,0
#8 Jace Bass,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#6 Ralph Bellamy,9,21,7 - 7,0 - 0,0 - 0,0 - 0,7 - 7,0 - 0,7 - 7,1,1 - 1,0 - 0,2,0,3,0,0,0,0,0
#0 Terrell Howard,15,8,3 - 4,0 - 0,0 - 0,0 - 0,3 - 4,1 - 1,2 - 3,4,1 - 1,0 - 0,3,1,3,0,0,0,0,0
#12 Devonte Pratt,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#24 Tyquan Scott,19,3,1 - 2,0 - 0,0 - 0,0 - 1,1 - 1,0 - 0,1 - 1,0,0 - 0,0 - 0,11,0,0,8,0,0,0,0
#2 Raymond Taylor,11,0,0 - 1,0 - 0,0 - 0,0 - 0,0 - 1,0 - 0,0 - 1,0,0 - 0,0 - 0,3,0,4,0,3,0,0,0
