Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#92 Greg Helt,14,4,1 - 2,0 - 0,0 - 0,1 - 1,0 - 1,0 - 0,0 - 1,0,0 - 0,0 - 0,1,1,0,3,0,0,0,0
#7 Ryan Johnson,0,0,0 - 1,0 - 0,0 - 0,0 - 1,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#10 Jordan Jones,5,2,1 - 3,0 - 0,0 - 0,0 - 0,1 - 3,1 - 3,0 - 0,0,0 - 0,0 - 0,1,0,1,0,0,0,0,0
#0 Steven Julian III,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#3 Trey Landers,8,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,3,1,0,5,0,0,0,0
#21 Ty McGee,20,17,6 - 13,0 - 0,0 - 0,0 - 3,6 - 10,1 - 3,5 - 7,3,0 - 1,0 - 0,5,1,5,0,2,0,0,0
#72 Nicholas Parks,18,10,4 - 14,0 - 0,0 - 0,0 - 0,4 - 14,2 - 4,2 - 10,0,0 - 0,0 - 0,8,0,1,0,2,0,0,0
#1 Darion Slade,17,3,1 - 6,0 - 0,0 - 0,0 - 1,1 - 5,0 - 4,1 - 1,2,0 - 0,0 - 0,7,2,4,0,3,0,0,0
#32 Shawn Stith,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
