Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#92 Greg Helt,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#7 Ryan Johnson,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#10 Jordan Jones,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#0 Steven Julian III,17,5,2 - 8,0 - 2,0 - 0,0 - 0,2 - 6,1 - 1,1 - 5,0,0 - 1,0 - 0,9,3,4,0,1,0,0,0
#3 Trey Landers,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#21 Ty McGee,17,18,6 - 14,0 - 0,0 - 0,0 - 0,6 - 14,0 - 5,6 - 9,1,0 - 0,0 - 0,10,0,7,0,0,4,4,2
#72 Nicholas Parks,3,0,0 - 1,0 - 0,0 - 0,0 - 0,0 - 1,0 - 0,0 - 1,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#1 Darion Slade,8,2,1 - 2,0 - 0,0 - 0,0 - 0,1 - 2,1 - 2,0 - 0,0,0 - 1,0 - 0,4,1,1,0,2,0,0,0
#32 Shawn Stith,18,3,1 - 4,0 - 0,0 - 0,0 - 0,1 - 4,0 - 1,1 - 3,0,1 - 1,0 - 1,4,2,1,11,0,0,0,1
