Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#84 Malik Abdul-Haqq,11,6,2 - 4,0 - 0,0 - 0,0 - 0,2 - 4,0 - 1,2 - 3,2,2 - 2,1 - 1,4,1,3,6,1,0,0,1
#5 Jamaal Barnes Jr.,10,12,4 - 8,0 - 0,0 - 0,0 - 1,4 - 7,0 - 1,4 - 6,0,0 - 0,0 - 1,5,0,1,0,0,2,0,1
#8 Jace Bass,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#6 Ralph Bellamy,13,12,4 - 9,0 - 0,0 - 0,0 - 0,4 - 9,0 - 2,4 - 7,0,0 - 0,0 - 0,6,1,3,0,0,0,0,0
#0 Terrell Howard,15,2,1 - 3,0 - 0,0 - 0,0 - 1,1 - 2,1 - 2,0 - 0,3,0 - 0,1 - 1,5,1,6,0,0,0,0,1
#12 Devonte Pratt,11,6,2 - 9,0 - 0,0 - 0,0 - 2,2 - 7,0 - 1,2 - 6,0,0 - 1,0 - 0,4,0,1,0,2,4,4,2
#24 Tyquan Scott,14,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,6,2,2,10,0,0,0,0
#2 Raymond Taylor,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
