Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#9 Bryan Bell-Anderson,12,17,6 - 12,0 - 0,0 - 0,0 - 0,6 - 12,1 - 3,5 - 9,1,1 - 1,0 - 0,5,0,1,0,2,0,0,0
#15 Vincent Boumann,8,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,2,0 - 0,0 - 0,1,0,0,0,0,0,0,0
#20 Donavin Byrd,4,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,1,0,0,0,0,0,0,0
#5 LaQuavius Cotton,15,15,5 - 9,0 - 0,0 - 0,0 - 0,5 - 9,0 - 2,5 - 7,3,1 - 1,0 - 1,3,0,2,0,1,0,0,1
#6 Marcus Gray,15,6,2 - 6,0 - 1,0 - 0,0 - 2,2 - 3,0 - 1,2 - 2,3,0 - 0,1 - 2,7,0,2,0,0,0,2,3
#1 Keenan Love,13,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,3,0,0,2,0,0,0,0
#3 Keith McGee,17,19,7 - 17,0 - 1,0 - 0,0 - 0,7 - 16,2 - 5,5 - 11,3,0 - 0,0 - 0,4,1,3,0,0,0,0,0
