Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#9 Bryan Bell-Anderson,0,5,2 - 5,0 - 0,0 - 0,0 - 0,2 - 5,1 - 2,1 - 3,0,0 - 0,0 - 0,1,0,2,0,1,7,6,3
#15 Vincent Boumann,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,4,0,0,1,0,2,0,0
#20 Donavin Byrd,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#5 LaQuavius Cotton,0,5,2 - 7,1 - 1,0 - 0,0 - 1,1 - 5,0 - 2,1 - 3,0,1 - 1,0 - 1,3,0,6,0,1,0,0,1
#6 Marcus Gray,0,8,3 - 6,0 - 0,0 - 0,0 - 0,3 - 6,1 - 2,2 - 4,2,2 - 2,0 - 0,7,1,7,0,0,0,0,0
#1 Keenan Love,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,6,1,2,6,0,0,0,0
#3 Keith McGee,0,7,3 - 6,0 - 0,0 - 0,0 - 0,3 - 6,2 - 3,1 - 3,0,0 - 0,0 - 2,3,0,6,0,1,2,0,2
