Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#1 Tony Crosby II,20,23,8 - 15,0 - 0,0 - 0,0 - 0,8 - 15,1 - 5,7 - 10,4,1 - 1,0 - 0,4,2,4,0,3,0,2,1
#50 Brian Gentry,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#0 Naradain James,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#91 Ryan Johnson,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#47 Nathan Karsjens,20,3,1 - 3,0 - 0,0 - 0,0 - 2,1 - 1,0 - 0,1 - 1,0,1 - 1,0 - 0,7,1,3,2,0,0,0,0
#9 Bradley Laubacher,15,11,4 - 5,0 - 0,0 - 1,0 - 0,4 - 4,1 - 1,3 - 3,1,1 - 1,1 - 2,4,0,7,0,0,0,0,2
#2 Alonzo Scott Jr.,14,5,2 - 6,0 - 0,0 - 0,0 - 0,2 - 6,1 - 1,1 - 5,1,0 - 0,0 - 1,4,2,1,0,0,0,0,1
#24 Amir Smith,11,3,1 - 2,0 - 0,0 - 0,0 - 0,1 - 2,0 - 0,1 - 2,0,0 - 0,0 - 0,3,0,0,0,1,0,0,0
