Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#91 Jace Bass,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#22 Jordan Grant,8,3,1 - 2,0 - 0,0 - 0,0 - 1,1 - 1,0 - 0,1 - 1,4,0 - 1,0 - 0,1,0,0,0,1,2,2,1
#18 Connor Hollenbeck,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#0 Justin Holmes,16,18,6 - 6,0 - 0,0 - 0,0 - 0,6 - 6,0 - 0,6 - 6,3,1 - 2,0 - 1,5,0,4,0,4,0,0,1
#3 KyShawn Jones,14,32,12 - 14,0 - 0,0 - 0,0 - 0,12 - 14,4 - 4,8 - 10,0,1 - 1,3 - 3,3,2,4,0,0,0,0,3
#5 Deshawn Kelly,14,3,1 - 3,0 - 0,0 - 0,0 - 2,1 - 1,0 - 0,1 - 1,2,0 - 1,1 - 1,7,1,5,0,1,0,2,2
#13 Adam Stanford,11,5,2 - 5,0 - 0,0 - 0,0 - 0,2 - 5,1 - 3,1 - 2,1,0 - 0,1 - 1,5,0,2,0,1,2,2,2
#19 Matthew Wilkerson,21,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 1,3,1,0,7,0,0,2,2
