Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#84 Malik Abdul-Haqq,9,12,4 - 5,0 - 0,0 - 0,0 - 1,4 - 4,0 - 0,4 - 4,1,1 - 1,0 - 1,3,0,1,0,1,0,2,2
#5 Jamaal Barnes Jr.,11,21,7 - 8,0 - 0,0 - 0,0 - 1,7 - 7,0 - 0,7 - 7,1,1 - 2,0 - 1,3,0,0,0,1,0,0,1
#8 Jace Bass,7,2,1 - 2,0 - 0,0 - 0,0 - 0,1 - 2,1 - 2,0 - 0,0,0 - 0,0 - 0,1,0,2,0,0,0,0,0
#6 Ralph Bellamy,11,18,6 - 10,0 - 0,0 - 0,0 - 0,6 - 10,0 - 3,6 - 7,0,0 - 0,0 - 0,3,0,1,0,0,0,0,0
#0 Terrell Howard,14,8,3 - 4,0 - 1,0 - 0,0 - 0,3 - 3,1 - 1,2 - 2,3,0 - 0,0 - 0,0,0,4,0,1,2,0,0
#12 Devonte Pratt,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#24 Tyquan Scott,19,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 1,7,0,1,8,0,0,0,1
#2 Raymond Taylor,8,6,2 - 2,0 - 0,0 - 0,0 - 0,2 - 2,0 - 0,2 - 2,3,0 - 0,0 - 0,1,0,3,0,1,6,0,0
