Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#1 Tony Crosby II,18,12,4 - 8,0 - 0,0 - 0,0 - 1,4 - 7,0 - 2,4 - 5,5,2 - 2,0 - 0,3,0,2,0,3,0,0,0
#50 Brian Gentry,18,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,2,1,2,0,3,0,2,1
#0 Naradain James,14,6,2 - 2,0 - 0,0 - 0,0 - 0,2 - 2,0 - 0,2 - 2,1,0 - 1,0 - 0,2,0,4,0,1,0,0,0
#91 Ryan Johnson,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#47 Nathan Karsjens,0,8,2 - 5,0 - 0,0 - 0,2 - 5,0 - 0,0 - 0,0 - 0,0,0 - 0,1 - 1,2,0,1,2,0,0,2,2
#9 Bradley Laubacher,9,9,3 - 5,0 - 1,0 - 1,0 - 0,3 - 3,0 - 0,3 - 3,5,0 - 0,0 - 0,7,1,1,0,1,0,0,0
#2 Alonzo Scott Jr.,14,10,4 - 4,0 - 0,0 - 0,0 - 0,4 - 4,2 - 2,2 - 2,0,0 - 0,0 - 0,0,0,4,0,0,0,0,0
#24 Amir Smith,18,6,2 - 4,0 - 0,0 - 0,0 - 0,2 - 4,0 - 0,2 - 4,0,0 - 0,0 - 1,6,1,3,6,1,0,0,1
