Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#44 Nathaniel Harris,5,2,1 - 1,0 - 0,0 - 0,0 - 0,1 - 1,1 - 1,0 - 0,1,0 - 0,0 - 0,1,0,1,0,0,0,0,0
#14 Paxton Henry,8,3,1 - 2,0 - 0,0 - 1,0 - 0,1 - 1,0 - 0,1 - 1,4,0 - 0,0 - 0,4,0,3,0,0,0,0,0
#91 Ermias Kassa,4,3,1 - 2,0 - 0,0 - 0,0 - 1,1 - 1,0 - 0,1 - 1,0,0 - 0,0 - 0,2,2,1,0,0,0,0,0
#23 Bryce Moragne,13,9,3 - 5,0 - 0,0 - 0,0 - 0,3 - 5,0 - 2,3 - 3,4,0 - 0,0 - 1,2,1,2,0,1,2,0,1
#88 Faysal Shafaat,20,0,0 - 2,0 - 0,0 - 2,0 - 0,0 - 0,0 - 0,0 - 0,2,0 - 1,0 - 1,4,1,1,11,0,0,0,1
#20 Joshua Shannon,17,20,7 - 9,0 - 0,0 - 1,0 - 0,7 - 8,1 - 2,6 - 6,0,1 - 1,0 - 0,5,0,2,0,1,0,0,0
#12 Jihad Shockley,14,12,4 - 6,0 - 0,0 - 0,0 - 0,4 - 6,0 - 0,4 - 6,1,1 - 1,0 - 1,8,1,3,0,0,0,0,1
