Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#1 Tony Crosby II,17,11,4 - 7,0 - 0,0 - 0,0 - 0,4 - 7,1 - 2,3 - 5,0,1 - 1,0 - 0,5,0,7,0,2,6,2,1
#50 Brian Gentry,2,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,1,0,0,0,0,0
#0 Naradain James,19,14,5 - 10,0 - 0,0 - 0,0 - 0,5 - 10,1 - 3,4 - 7,1,0 - 0,0 - 0,5,1,5,0,0,2,0,0
#91 Ryan Johnson,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#47 Nathan Karsjens,2,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,1,0,0,0,0,0,0,0
#9 Bradley Laubacher,16,8,3 - 7,0 - 0,0 - 0,0 - 0,3 - 7,1 - 2,2 - 5,3,0 - 1,1 - 2,2,0,3,0,4,2,2,3
#2 Alonzo Scott Jr.,3,0,0 - 2,0 - 0,0 - 0,0 - 0,0 - 2,0 - 2,0 - 0,0,0 - 0,0 - 1,0,0,0,0,1,0,0,1
#24 Amir Smith,17,6,2 - 5,0 - 0,0 - 0,0 - 1,2 - 4,0 - 2,2 - 2,0,1 - 2,0 - 0,4,0,2,8,0,2,0,0
