Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#91 Jace Bass,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#22 Jordan Grant,6,0,0 - 1,0 - 0,0 - 0,0 - 0,0 - 1,0 - 1,0 - 0,0,0 - 0,0 - 0,1,0,2,0,0,0,0,0
#18 Connor Hollenbeck,21,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,1 - 1,7,0,1,11,0,0,2,2
#0 Justin Holmes,21,11,4 - 9,0 - 0,0 - 1,0 - 0,4 - 8,1 - 3,3 - 5,1,1 - 1,0 - 0,5,0,5,0,0,6,0,0
#3 KyShawn Jones,17,7,3 - 13,0 - 0,0 - 0,0 - 2,3 - 11,2 - 5,1 - 6,0,0 - 1,1 - 1,4,0,2,0,1,0,0,1
#5 Deshawn Kelly,11,0,0 - 4,0 - 0,0 - 1,0 - 2,0 - 1,0 - 1,0 - 0,0,0 - 0,0 - 1,5,0,0,0,0,0,2,2
#13 Adam Stanford,10,3,1 - 4,0 - 0,0 - 0,0 - 0,1 - 4,0 - 1,1 - 3,0,1 - 1,0 - 1,4,0,3,0,1,2,2,2
#19 Matthew Wilkerson,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
