Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#22 Marcus Bradley,2,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#6 Bakari Copeland,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#24 Victorious Dean,4,0,0 - 2,0 - 1,0 - 1,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,6,0,2,0,0,0,0,0
#0 Tamyrik Fields,19,13,5 - 7,0 - 1,0 - 0,0 - 1,5 - 5,2 - 2,3 - 3,1,0 - 0,0 - 2,6,2,3,9,0,2,6,5
#1 Kaylon Tippins-Hill,19,22,8 - 19,0 - 0,0 - 1,0 - 1,8 - 17,2 - 4,6 - 13,2,0 - 0,1 - 1,1,0,2,0,5,2,0,1
#11 Richard Washington,14,6,2 - 11,0 - 0,1 - 4,0 - 5,1 - 2,0 - 1,1 - 1,2,0 - 0,0 - 0,5,0,1,0,1,0,0,0
#14 Jaetuan Williams,18,10,3 - 6,0 - 0,1 - 1,1 - 3,1 - 2,0 - 1,1 - 1,2,0 - 1,0 - 1,12,0,1,0,3,0,0,1
