Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#22 Marcus Bradley,3,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 1,1,0,0,0,0,0,0,1
#6 Bakari Copeland,19,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#24 Victorious Dean,7,3,1 - 4,0 - 0,0 - 1,0 - 2,1 - 1,0 - 0,1 - 1,2,1 - 1,0 - 0,2,0,1,1,3,0,2,1
#0 Tamyrik Fields,17,15,5 - 6,0 - 0,0 - 0,0 - 0,5 - 6,0 - 0,5 - 6,1,0 - 0,0 - 2,4,0,0,7,0,0,0,2
#1 Kaylon Tippins-Hill,19,26,9 - 16,0 - 0,0 - 0,0 - 0,9 - 16,1 - 4,8 - 12,1,0 - 0,0 - 0,3,0,4,1,4,0,0,0
#11 Richard Washington,13,8,3 - 9,0 - 1,0 - 0,0 - 3,3 - 5,1 - 2,2 - 3,8,0 - 0,0 - 0,6,1,1,0,1,0,2,1
#14 Jaetuan Williams,19,14,4 - 8,0 - 0,0 - 1,2 - 3,2 - 4,0 - 0,2 - 4,2,0 - 0,1 - 1,7,2,0,0,1,0,0,1
