Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#0 Dionte Byrd,9,2,1 - 2,0 - 0,0 - 0,0 - 1,1 - 1,1 - 1,0 - 0,1,1 - 1,0 - 0,3,0,1,0,1,0,0,0
#7 Darius Clark,12,14,5 - 11,0 - 0,0 - 0,0 - 0,5 - 11,1 - 5,4 - 6,0,1 - 1,0 - 1,3,0,0,0,1,2,0,1
#3 Cameron Hollins,9,26,9 - 9,0 - 0,0 - 0,0 - 0,9 - 9,1 - 1,8 - 8,0,1 - 1,0 - 1,3,1,1,0,1,0,0,1
#77 Justin Holloway,8,0,0 - 1,0 - 0,0 - 0,0 - 0,0 - 1,0 - 1,0 - 0,2,0 - 1,0 - 1,3,0,2,0,1,0,0,1
#4 Cameron Horton,17,17,6 - 8,0 - 0,0 - 0,0 - 0,6 - 8,1 - 2,5 - 6,7,0 - 0,0 - 0,2,0,2,0,0,0,0,0
#91 Jordan Jones,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#25 Brandon Simpson,12,14,5 - 7,0 - 0,0 - 0,0 - 0,5 - 7,1 - 2,4 - 5,4,0 - 0,0 - 0,1,0,2,0,1,0,0,0
#11 Gage Smith,17,0,0 - 1,0 - 0,0 - 0,0 - 0,0 - 1,0 - 0,0 - 1,0,0 - 0,0 - 0,13,0,0,13,0,0,0,0
