Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#84 Malik Abdul-Haqq,12,3,1 - 4,0 - 0,0 - 1,0 - 0,1 - 3,0 - 1,1 - 2,1,0 - 0,1 - 2,6,1,4,0,2,0,2,3
#5 Jamaal Barnes Jr.,13,16,6 - 11,0 - 0,0 - 0,0 - 0,6 - 11,2 - 5,4 - 6,0,0 - 1,0 - 0,4,1,5,0,0,0,0,0
#8 Jace Bass,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#6 Ralph Bellamy,13,3,1 - 5,0 - 0,0 - 0,0 - 0,1 - 5,0 - 1,1 - 4,3,0 - 0,0 - 0,1,0,4,0,0,0,0,0
#0 Terrell Howard,10,3,1 - 2,0 - 0,0 - 0,0 - 0,1 - 2,0 - 0,1 - 2,0,0 - 0,0 - 1,1,0,5,0,1,0,4,3
#12 Devonte Pratt,14,6,2 - 9,0 - 0,0 - 0,0 - 1,2 - 8,0 - 2,2 - 6,2,1 - 1,1 - 1,2,0,4,0,2,0,0,1
#24 Tyquan Scott,20,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,11,1,0,13,0,0,0,0
#2 Raymond Taylor,1,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
