Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#22 Marcus Bradley,0,0,0 - 2,0 - 0,0 - 1,0 - 0,0 - 1,0 - 1,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#6 Bakari Copeland,9,0,0 - 1,0 - 0,0 - 0,0 - 1,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,3,0,0,0,1,0,2,1
#24 Victorious Dean,8,10,4 - 7,0 - 0,0 - 0,0 - 2,4 - 5,2 - 3,2 - 2,1,1 - 1,0 - 1,2,0,2,0,1,0,2,2
#0 Tamyrik Fields,19,16,6 - 12,0 - 0,0 - 0,0 - 0,6 - 12,2 - 6,4 - 6,0,1 - 1,1 - 2,5,1,1,3,2,2,2,3
#1 Kaylon Tippins-Hill,19,15,5 - 11,0 - 0,0 - 2,0 - 0,5 - 9,0 - 3,5 - 6,1,1 - 1,0 - 0,3,1,4,0,9,0,2,1
#11 Richard Washington,8,4,2 - 6,1 - 1,0 - 0,0 - 3,1 - 2,1 - 2,0 - 0,0,0 - 0,0 - 0,2,0,0,0,0,0,0,0
#14 Jaetuan Williams,16,6,2 - 6,0 - 0,1 - 1,0 - 1,1 - 4,0 - 2,1 - 2,1,0 - 0,0 - 0,7,0,1,0,4,0,0,0
