Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#1 Tony Crosby II,18,30,10 - 16,0 - 1,0 - 0,0 - 0,10 - 15,0 - 3,10 - 12,3,3 - 3,0 - 0,4,0,4,0,7,0,0,0
#50 Brian Gentry,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#0 Naradain James,9,0,0 - 2,0 - 0,0 - 0,0 - 0,0 - 2,0 - 1,0 - 1,0,0 - 1,0 - 1,1,0,1,0,0,2,0,1
#91 Ryan Johnson,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#47 Nathan Karsjens,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#9 Bradley Laubacher,15,6,2 - 3,0 - 0,0 - 0,0 - 0,2 - 3,0 - 0,2 - 3,2,1 - 1,0 - 1,6,2,1,0,2,0,0,1
#2 Alonzo Scott Jr.,13,12,4 - 10,0 - 0,0 - 0,0 - 0,4 - 10,0 - 3,4 - 7,0,0 - 0,0 - 1,1,1,2,0,0,4,2,2
#24 Amir Smith,18,9,3 - 5,0 - 0,0 - 0,0 - 0,3 - 5,0 - 0,3 - 5,0,1 - 1,0 - 0,10,1,1,9,0,0,0,0
