Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#44 Nathaniel Harris,6,8,3 - 7,0 - 0,0 - 1,0 - 1,3 - 5,1 - 2,2 - 3,0,1 - 1,0 - 0,2,1,1,0,0,0,2,1
#14 Paxton Henry,14,16,5 - 8,0 - 0,1 - 2,1 - 2,3 - 4,0 - 0,3 - 4,3,0 - 1,0 - 2,3,0,4,0,0,0,2,3
#91 Ermias Kassa,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#23 Bryce Moragne,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#88 Faysal Shafaat,19,3,1 - 2,0 - 0,0 - 1,0 - 0,1 - 1,0 - 0,1 - 1,0,0 - 0,1 - 1,2,1,0,11,0,0,0,1
#20 Joshua Shannon,20,19,7 - 12,0 - 0,0 - 2,0 - 0,7 - 10,2 - 3,5 - 7,1,0 - 0,0 - 2,11,1,5,1,4,0,0,2
#12 Jihad Shockley,20,12,4 - 7,0 - 0,0 - 0,0 - 0,4 - 7,0 - 2,4 - 5,1,0 - 0,1 - 1,3,0,4,0,0,0,0,1
