Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#91 Jace Bass,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#22 Jordan Grant,8,3,1 - 4,0 - 0,0 - 0,0 - 1,1 - 3,0 - 1,1 - 2,1,0 - 1,0 - 0,3,1,3,0,1,0,2,1
#18 Connor Hollenbeck,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#0 Justin Holmes,18,11,4 - 11,0 - 0,0 - 0,0 - 0,4 - 11,1 - 6,3 - 5,2,1 - 1,0 - 1,6,0,2,0,1,2,0,1
#3 KyShawn Jones,19,4,2 - 6,0 - 0,0 - 0,0 - 1,2 - 5,2 - 3,0 - 2,0,0 - 0,0 - 0,4,0,9,0,1,0,0,0
#5 Deshawn Kelly,4,3,1 - 2,0 - 0,0 - 0,0 - 0,1 - 2,0 - 0,1 - 2,0,0 - 0,0 - 0,1,1,4,0,0,2,0,0
#13 Adam Stanford,12,6,2 - 3,0 - 0,0 - 0,0 - 0,2 - 3,0 - 0,2 - 3,0,1 - 1,0 - 2,2,0,2,0,2,2,0,2
#19 Matthew Wilkerson,20,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,4,3,0,5,0,0,2,1
