Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#9 Bryan Bell-Anderson,11,8,3 - 9,0 - 0,0 - 0,0 - 0,3 - 9,1 - 3,2 - 6,0,0 - 0,0 - 0,2,0,1,0,0,0,0,0
#15 Vincent Boumann,10,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,1,0,1,1,0,0,0,0
#20 Donavin Byrd,1,0,0 - 1,0 - 0,0 - 0,0 - 0,0 - 1,0 - 1,0 - 0,0,0 - 0,0 - 0,1,0,0,0,0,0,0,0
#5 LaQuavius Cotton,16,0,0 - 3,0 - 0,0 - 0,0 - 1,0 - 2,0 - 2,0 - 0,2,0 - 0,1 - 1,2,0,3,0,4,0,0,1
#6 Marcus Gray,15,5,2 - 6,0 - 0,0 - 0,0 - 0,2 - 6,1 - 3,1 - 3,1,0 - 0,0 - 0,5,1,1,0,1,0,2,1
#1 Keenan Love,10,3,1 - 2,0 - 0,0 - 0,0 - 0,1 - 2,0 - 0,1 - 2,0,0 - 0,0 - 1,3,2,3,5,1,0,0,1
#3 Keith McGee,15,5,2 - 7,0 - 1,0 - 0,0 - 0,2 - 6,1 - 4,1 - 2,0,0 - 1,0 - 0,1,0,2,0,0,0,0,0
