Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#92 Greg Helt,7,0,0 - 3,0 - 0,0 - 0,0 - 2,0 - 1,0 - 0,0 - 1,0,0 - 0,0 - 0,3,0,1,0,0,0,0,0
#7 Ryan Johnson,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#10 Jordan Jones,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#0 Steven Julian III,18,4,2 - 10,0 - 0,0 - 0,0 - 1,2 - 9,2 - 8,0 - 1,2,0 - 0,0 - 0,7,0,6,0,1,0,0,0
#3 Trey Landers,0,4,1 - 1,0 - 0,0 - 0,1 - 1,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 1,3,0,0,3,0,0,0,1
#21 Ty McGee,20,22,8 - 13,0 - 0,0 - 0,0 - 1,8 - 12,2 - 3,6 - 9,2,3 - 3,0 - 1,8,0,8,0,1,4,0,1
#72 Nicholas Parks,6,0,0 - 1,0 - 0,0 - 0,0 - 0,0 - 1,0 - 0,0 - 1,0,0 - 0,0 - 1,0,0,1,0,0,0,0,1
#1 Darion Slade,10,6,2 - 3,0 - 0,0 - 0,0 - 0,2 - 3,0 - 1,2 - 2,0,0 - 0,0 - 0,1,0,3,0,1,0,0,0
#32 Shawn Stith,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
