Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#91 Jace Bass,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#22 Jordan Grant,9,0,0 - 2,0 - 0,0 - 0,0 - 0,0 - 2,0 - 0,0 - 2,1,0 - 0,0 - 0,1,1,2,0,1,0,0,0
#18 Connor Hollenbeck,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#0 Justin Holmes,16,6,2 - 7,0 - 0,0 - 0,0 - 0,2 - 7,0 - 3,2 - 4,9,0 - 0,0 - 0,2,1,4,0,0,0,0,0
#3 KyShawn Jones,16,37,14 - 23,0 - 0,0 - 0,0 - 3,14 - 20,5 - 9,9 - 11,0,0 - 0,1 - 3,5,0,1,0,5,0,2,4
#5 Deshawn Kelly,9,8,3 - 6,0 - 0,0 - 0,0 - 1,3 - 5,1 - 2,2 - 3,2,0 - 1,0 - 1,6,0,3,0,0,0,0,1
#13 Adam Stanford,10,9,3 - 4,0 - 0,0 - 0,0 - 1,3 - 3,0 - 0,3 - 3,0,0 - 0,0 - 0,10,1,2,1,1,0,0,0
#19 Matthew Wilkerson,20,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,3,1,0,12,0,0,0,0
