Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#1 Tony Crosby II,20,12,4 - 8,0 - 0,0 - 0,0 - 0,4 - 8,0 - 2,4 - 6,0,1 - 1,0 - 0,4,0,7,0,6,0,0,0
#50 Brian Gentry,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#0 Naradain James,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#91 Ryan Johnson,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#47 Nathan Karsjens,10,0,0 - 2,0 - 0,0 - 0,0 - 2,0 - 0,0 - 0,0 - 0,0,0 - 0,1 - 1,5,1,2,6,0,0,0,1
#9 Bradley Laubacher,20,9,3 - 7,0 - 0,0 - 1,0 - 0,3 - 6,0 - 1,3 - 5,1,1 - 1,0 - 0,12,1,3,0,1,0,0,0
#2 Alonzo Scott Jr.,15,3,1 - 11,0 - 1,0 - 1,0 - 0,1 - 9,0 - 5,1 - 4,1,0 - 0,1 - 1,6,0,3,0,0,0,0,1
#24 Amir Smith,15,17,6 - 8,0 - 0,0 - 0,0 - 0,6 - 8,1 - 2,5 - 6,0,0 - 0,0 - 0,6,1,3,4,1,0,0,0
