Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#84 Malik Abdul-Haqq,7,14,5 - 6,0 - 0,0 - 0,0 - 0,5 - 6,1 - 1,4 - 5,0,0 - 1,0 - 0,7,1,4,0,1,0,0,0
#5 Jamaal Barnes Jr.,9,11,4 - 9,0 - 0,0 - 0,0 - 0,4 - 9,1 - 3,3 - 6,2,0 - 0,1 - 1,6,2,9,0,2,0,0,1
#8 Jace Bass,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#6 Ralph Bellamy,11,0,0 - 2,0 - 0,0 - 0,0 - 0,0 - 2,0 - 2,0 - 0,0,0 - 0,0 - 0,1,0,2,0,0,2,0,0
#0 Terrell Howard,13,12,4 - 9,0 - 2,0 - 0,1 - 3,3 - 4,1 - 2,2 - 2,2,1 - 2,0 - 0,4,1,4,0,0,0,0,0
#12 Devonte Pratt,6,3,1 - 1,0 - 0,0 - 0,0 - 0,1 - 1,0 - 0,1 - 1,2,1 - 1,0 - 1,3,0,2,0,1,0,0,1
#24 Tyquan Scott,19,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,8,2,0,11,0,0,0,0
#2 Raymond Taylor,13,0,0 - 2,0 - 0,0 - 0,0 - 0,0 - 2,0 - 1,0 - 1,0,0 - 0,1 - 1,3,1,0,0,1,0,0,1
