Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#9 Bryan Bell-Anderson,10,18,6 - 13,0 - 0,0 - 0,0 - 0,6 - 13,0 - 2,6 - 11,2,1 - 1,0 - 0,2,0,6,0,1,0,0,0
#15 Vincent Boumann,19,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,5,0,2,9,0,0,0,0
#20 Donavin Byrd,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#5 LaQuavius Cotton,15,9,3 - 5,0 - 0,0 - 0,0 - 1,3 - 4,0 - 1,3 - 3,3,2 - 2,0 - 1,5,0,4,0,2,0,0,1
#6 Marcus Gray,18,5,2 - 10,0 - 0,0 - 0,0 - 0,2 - 10,1 - 7,1 - 3,0,0 - 0,0 - 2,10,3,2,0,1,0,0,2
#1 Keenan Love,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#3 Keith McGee,16,8,3 - 8,0 - 0,0 - 0,1 - 1,2 - 7,2 - 7,0 - 0,1,0 - 1,0 - 0,6,1,2,0,4,0,0,0
