Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#84 Malik Abdul-Haqq,11,2,1 - 6,0 - 1,0 - 1,0 - 1,1 - 3,1 - 2,0 - 1,0,0 - 1,1 - 1,6,2,3,0,0,0,0,1
#5 Jamaal Barnes Jr.,12,18,6 - 12,0 - 1,0 - 0,0 - 1,6 - 10,0 - 1,6 - 9,0,1 - 1,0 - 1,4,2,5,0,1,0,2,2
#8 Jace Bass,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#6 Ralph Bellamy,12,0,0 - 6,0 - 0,0 - 0,0 - 0,0 - 6,0 - 2,0 - 4,0,0 - 0,0 - 0,2,0,2,0,0,0,0,0
#0 Terrell Howard,13,3,1 - 7,0 - 0,0 - 1,0 - 1,1 - 5,0 - 4,1 - 1,2,0 - 1,0 - 0,7,1,3,0,0,0,0,0
#12 Devonte Pratt,4,0,0 - 2,0 - 0,0 - 0,0 - 0,0 - 2,0 - 0,0 - 2,1,0 - 0,0 - 0,0,0,1,0,0,2,0,0
#24 Tyquan Scott,19,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 1,11,1,0,5,0,0,0,1
#2 Raymond Taylor,6,5,2 - 4,0 - 1,0 - 0,0 - 1,2 - 2,1 - 1,1 - 1,0,0 - 1,0 - 0,4,1,1,0,1,0,0,0
