Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#22 Marcus Bradley,3,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,1,0,0,0,0,0,0,0
#6 Bakari Copeland,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#24 Victorious Dean,7,0,0 - 2,0 - 0,0 - 0,0 - 2,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,2,0,3,0,0,0,0,0
#0 Tamyrik Fields,14,5,2 - 5,0 - 0,0 - 0,0 - 0,2 - 5,1 - 3,1 - 2,0,0 - 1,0 - 1,10,0,0,3,1,0,0,1
#1 Kaylon Tippins-Hill,14,20,7 - 14,0 - 0,0 - 0,0 - 0,7 - 14,1 - 3,6 - 11,1,0 - 0,0 - 0,1,0,3,0,0,2,0,0
#11 Richard Washington,12,10,3 - 7,0 - 0,1 - 1,1 - 5,1 - 1,0 - 0,1 - 1,3,0 - 0,0 - 0,3,1,2,0,1,0,0,0
#14 Jaetuan Williams,8,6,2 - 8,0 - 0,0 - 0,0 - 1,2 - 7,0 - 1,2 - 6,1,0 - 0,0 - 0,3,1,3,0,0,0,0,0
