Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#44 Nathaniel Harris,14,0,0 - 2,0 - 0,0 - 0,0 - 0,0 - 2,0 - 1,0 - 1,6,0 - 0,0 - 0,3,2,3,0,1,0,0,0
#14 Paxton Henry,8,9,3 - 6,0 - 0,0 - 0,0 - 1,3 - 5,0 - 0,3 - 5,5,1 - 1,0 - 0,3,0,3,0,1,0,0,0
#91 Ermias Kassa,5,3,1 - 3,0 - 0,0 - 0,0 - 1,1 - 2,0 - 0,1 - 2,0,0 - 0,0 - 0,2,1,2,0,0,0,0,0
#23 Bryce Moragne,7,9,3 - 6,0 - 0,0 - 0,0 - 0,3 - 6,0 - 3,3 - 3,0,0 - 0,0 - 0,4,1,2,0,0,2,2,1
#88 Faysal Shafaat,16,3,1 - 1,0 - 0,1 - 1,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,7,0,3,6,0,0,0,0
#20 Joshua Shannon,11,12,4 - 4,0 - 0,0 - 0,0 - 0,4 - 4,0 - 0,4 - 4,0,1 - 1,1 - 1,3,2,1,0,0,0,0,1
#12 Jihad Shockley,12,17,6 - 9,0 - 0,0 - 0,0 - 0,6 - 9,1 - 2,5 - 7,0,0 - 0,0 - 0,1,0,2,0,0,0,0,0
