Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#44 Nathaniel Harris,12,3,1 - 5,0 - 0,1 - 1,0 - 3,0 - 1,0 - 1,0 - 0,3,0 - 0,0 - 0,3,0,5,0,0,0,0,0
#14 Paxton Henry,8,3,1 - 4,0 - 1,0 - 0,0 - 1,1 - 2,0 - 1,1 - 1,1,1 - 1,1 - 1,4,1,2,0,0,2,2,2
#91 Ermias Kassa,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#23 Bryce Moragne,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#88 Faysal Shafaat,19,6,2 - 4,0 - 0,2 - 4,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,2 - 2,4,0,2,13,0,0,2,3
#20 Joshua Shannon,16,4,2 - 7,0 - 0,0 - 2,0 - 1,2 - 4,2 - 3,0 - 1,0,0 - 1,0 - 0,8,4,1,0,2,0,0,0
#12 Jihad Shockley,18,11,4 - 5,0 - 0,0 - 0,0 - 0,4 - 5,1 - 2,3 - 3,0,1 - 1,0 - 1,6,2,6,0,2,0,0,1
