Player,Min,PTS,FG,2PT,3PT,4PT,RA,Layup,Slam,Ast,OFO,DFO,LBR,Stl,TO,STPS,Hits,PPA,PP,VIO
#1 Tony Crosby II,18,12,5 - 8,1 - 1,0 - 0,0 - 0,4 - 7,2 - 5,2 - 2,6,0 - 0,0 - 0,6,2,5,0,7,0,0,0
#50 Brian Gentry,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#0 Naradain James,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#91 Ryan Johnson,0,0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0 - 0,0,0 - 0,0 - 0,0,0,0,0,0,0,0,0
#47 Nathan Karsjens,20,0,0 - 5,0 - 0,0 - 0,0 - 4,0 - 1,0 - 1,0 - 0,1,0 - 0,0 - 0,2,1,1,10,0,0,0,0
#9 Bradley Laubacher,20,5,2 - 3,0 - 0,0 - 0,0 - 0,2 - 3,1 - 2,1 - 1,5,0 - 0,0 - 0,16,1,3,0,1,0,0,0
#2 Alonzo Scott Jr.,13,14,5 - 10,0 - 0,0 - 0,0 - 1,5 - 9,1 - 2,4 - 7,0,1 - 1,0 - 0,5,1,0,0,0,0,0,0
#24 Amir Smith,13,26,9 - 14,0 - 0,0 - 0,0 - 1,9 - 13,1 - 3,8 - 10,0,1 - 1,0 - 0,5,0,5,0,1,0,0,0
