,Player,Min,PTS,LBR,Stl,TO,STPS,PPA,PP,VIO,GTID,WIN,DFO_mk,DFO_att,DFO_pct,OFO_mk,OFO_att,OFO_pct,FG_mk,FG_att,FG_pct,2PT_mk,2PT_att,2PT_pct,3PT_mk,3PT_att,3PT_pct,4PT_mk,4PT_att,4PT_pct,RA_mk,RA_att,RA_pct,Layup_mk,Layup_att,Layup_pct,Slam_mk,Slam_att,Slam_pct,Team,Pos,AST,HITS,PPFG
379,#9 Bradley Laubacher,17.435897435897438,-0.662349363353426,-1.989750815727842,0,-0.2883516511673376,0.8315416373921216,0,2,2,53,0,0,1,0.0,1,1,1.0,4,4,1.0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,1.0,0,0,0.0,4,4,1.0,Slashers,G,-0.5011178500450544,-0.5987822597025447,29.908196648031375
380,#9 Bradley Laubacher,18.7012987012987,-11.581312838921473,1.6481205918396566,2,1.4729979234232686,-0.18068414140676942,0,0,1,61,0,0,1,0.0,0,0,0.0,1,3,0.3333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,1,3,0.3333333333333333,1,3,0.3333333333333333,0,0,0.0,Slashers,G,-1.6100607039444277,0.28518694222889823,-11.557595039086292
381,#9 Bradley Laubacher,16.623376623376625,-5.07227807904131,-1.7572261405869722,1,-1.1351129569570948,-0.16060812569490618,0,0,1,78,1,1,1,1.0,0,0,0.0,3,5,0.6,0,0,0.0,0,0,0.0,0,0,0.0,3,5,0.6,2,3,0.6666666666666666,1,2,0.5,Slashers,G,0.5688349298271752,-1.524278273574313,1.9170583779550403
382,#9 Bradley Laubacher,19.047619047619047,-8.832818632234833,10.549011713910762,1,-0.5923169298466707,-0.1840301440254133,0,0,0,82,1,0,0,0.0,0,0,0.0,2,3,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,2,3,0.6666666666666666,1,2,0.5,1,1,1.0,Slashers,G,3.3601233570936384,-0.7465688551372335,7.275994470771899
383,#9 Bradley Laubacher,15.0,0.10665532711506831,-0.2926532752952754,0,4.171050417745747,-0.14492373842001297,0,0,2,93,0,1,2,0.5,1,1,1.0,4,5,0.8,0,0,0.0,0,1,0.0,0,0,0.0,4,4,1.0,1,1,1.0,3,3,1.0,Slashers,G,-0.29140285628875984,-1.3754229734205714,13.729845645732873
384,#9 Bradley Laubacher,20.0,-8.524459563846575,-0.7235377003937005,1,-1.7719327763390043,-0.19323165122668395,0,0,1,96,1,0,1,0.0,0,1,0.0,2,3,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,2,3,0.6666666666666666,0,0,0.0,2,3,0.6666666666666666,Slashers,G,3.27812952494832,1.1661027021059047,14.30646086097716
385,#9 Bradley Laubacher,10.95890410958904,-0.9586079801899033,3.8638149586883834,1,-2.0668124801857557,-0.10588035683653915,0,0,0,100,1,0,0,0.0,0,0,0.0,3,6,0.5,0,0,0.0,0,0,0.0,0,0,0.0,3,6,0.5,2,5,0.4,1,1,1.0,Slashers,G,1.0565093287388059,2.9951247682772086,-1.2932634551723319
386,#9 Bradley Laubacher,12.307692307692308,1.0618710376328773,0.4778229536038761,0,-2.321189400824003,-0.11891178537026706,0,0,1,105,0,0,0,0.0,1,1,1.0,4,6,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,4,6,0.6666666666666666,2,4,0.5,2,2,1.0,Slashers,G,-0.05961260003180305,-1.1285521833194432,4.701411811883381
387,#2 Alonzo Scott Jr.,16.0,7.38043234892274,2.4211698396850396,0,-3.0175462210712034,-0.15458532098134717,2,0,1,3,1,0,1,0.0,0,0,0.0,7,10,0.7,0,0,0.0,0,0,0.0,0,0,0.0,7,10,0.7,2,3,0.6666666666666666,5,7,0.7142857142857143,Slashers,G,-0.3774963800413438,-1.467117838315276,9.845168688781726
388,#2 Alonzo Scott Jr.,14.444444444444445,-5.489887462778082,-2.1336661169510056,0,-1.724173671800392,-0.1395561925526051,0,2,1,4,0,0,0,0.0,0,0,0.0,2,5,0.4,0,0,0.0,0,0,0.0,0,0,0.0,2,5,0.4,1,1,1.0,1,4,0.25,Slashers,G,-1.2435731208706575,-1.324481381812402,-4.112000489294274
389,#2 Alonzo Scott Jr.,3.1578947368421053,-2.2933357206073537,-0.9037164790095317,0,-0.5955683331061585,-0.030510260720002732,0,0,1,20,0,0,1,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,Slashers,G,-0.27187428553447573,0.7104372687535639,-4.056874600898343
390,#2 Alonzo Scott Jr.,19.0,-1.7982365856542466,-3.4373608153740154,0,0.41666386247794573,-0.18357006866534975,0,0,1,32,1,0,1,0.0,0,0,0.0,4,4,1.0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,1.0,0,0,0.0,4,4,1.0,Slashers,G,-1.6357769512990958,-0.7422024329993904,32.5911378179283
391,#2 Alonzo Scott Jr.,12.307692307692308,1.0618710376328773,-3.5221770463961235,0,1.678810599175997,-0.11891178537026706,0,0,0,34,1,0,0,0.0,0,0,0.0,4,4,1.0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,1.0,2,2,1.0,2,2,1.0,Slashers,G,-1.059612600031803,-1.1285521833194432,14.957822068293638
392,#2 Alonzo Scott Jr.,14.246575342465754,1.653809625753125,-3.0770405537051015,1,-0.6868562242414825,-0.1376444638875009,4,2,2,38,1,0,1,0.0,0,0,0.0,4,10,0.4,0,0,0.0,0,0,0.0,0,0,0.0,4,10,0.4,0,3,0.0,4,7,0.5714285714285714,Slashers,G,-1.2265378726395526,-1.3063378012396294,-1.2063566469751748
393,#2 Alonzo Scott Jr.,15.0,-7.89334467288493,1.707346724704725,0,0.17105041774574697,-0.14492373842001297,0,0,1,40,0,1,1,1.0,0,0,0.0,1,11,0.09090909090909091,0,1,0.0,0,1,0.0,0,0,0.0,1,9,0.1111111111111111,0,5,0.0,1,4,0.25,Slashers,G,-0.29140285628875984,-1.3754229734205714,-15.17924526335804
394,#2 Alonzo Scott Jr.,12.380952380952381,2.008667889047358,-2.543142385958005,0,-0.33500600440033623,-0.11961959361651865,0,0,1,51,1,0,1,0.0,0,0,0.0,4,5,0.8,0,0,0.0,0,0,0.0,0,0,0.0,4,5,0.8,1,2,0.5,3,3,1.0,Slashers,G,0.9340801821108647,-0.13526975583920187,11.33257100917634
395,#2 Alonzo Scott Jr.,3.076923076923077,-2.234532240591781,-0.8805442615990309,0,-0.5802973502060007,-0.029727946342566765,0,0,0,53,0,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.0,0,1,0.0,0,1,0.0,Slashers,G,-0.2649031500079507,-0.2821380458298608,-3.9528521752342836
396,#2 Alonzo Scott Jr.,15.584415584415584,2.6822393008987726,-0.4598995068002863,0,2.0608316028527245,-0.1505701178389745,0,0,1,61,0,0,1,0.0,0,0,0.0,5,12,0.4166666666666667,0,0,0.0,0,0,0.0,0,0,0.0,5,12,0.4166666666666667,1,5,0.2,4,7,0.5714285714285714,Slashers,G,-1.3417172532870232,-1.4290108814759181,-1.8391214070307838
397,#2 Alonzo Scott Jr.,12.467532467532468,2.9457914407190176,0.43208039455977076,0,-1.351334717717821,-0.12045609427117962,2,0,1,78,1,0,1,0.0,2,2,1.0,4,6,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,4,6,0.6666666666666666,0,0,0.0,4,6,0.6666666666666666,Slashers,G,-1.0733738026296187,0.8567912948192652,8.918313263985763
398,#2 Alonzo Scott Jr.,12.380952380952381,5.008667889047358,1.456857614041995,1,-2.335006004400336,-0.11961959361651865,0,0,0,82,1,0,0,0.0,1,1,1.0,5,10,0.5,0,0,0.0,0,0,0.0,0,1,0.0,5,9,0.5555555555555556,1,2,0.5,4,7,0.5714285714285714,Slashers,G,-1.0659198178891351,-1.1352697558392018,1.427809104414431
399,#2 Alonzo Scott Jr.,14.0,-5.167121694692602,-0.006476390275590549,2,-1.640352943437303,-0.13526215585867876,0,0,1,93,0,0,1,0.0,0,0,0.0,2,6,0.3333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,2,6,0.3333333333333333,1,1,1.0,1,5,0.2,Slashers,G,-0.20530933253617586,-1.2837281085258665,-6.3188107306493215
400,#2 Alonzo Scott Jr.,9.0,12.46399319626904,0.4244080348228346,0,1.3026302506474479,-0.08695424305200779,0,2,2,96,1,0,1,0.0,0,0,0.0,7,7,1.0,0,0,0.0,0,0,0.0,0,0,0.0,7,7,1.0,2,2,1.0,5,5,1.0,Slashers,G,-0.7748417137732558,0.17474621594765716,12.866478816011151
401,#2 Alonzo Scott Jr.,7.0,3.9164391526536995,0.9967618048622047,0,0.6798235282813484,-0.06763107792933938,0,0,0,100,1,0,0,0.0,0,0,0.0,3,4,0.75,0,1,0.0,0,0,0.0,0,0,0.0,3,3,1.0,0,0,0.0,3,3,1.0,Slashers,G,-0.602654666268088,-0.6418640542629332,6.757261301342005
402,#2 Alonzo Scott Jr.,8.205128205128204,7.041247358421918,-0.3481180309307487,1,-0.547459600549335,-0.07927452358017803,0,0,0,105,0,0,0,0.0,0,0,0.0,5,5,1.0,0,0,0.0,0,0,0.0,0,0,0.0,5,5,1.0,2,2,1.0,3,3,1.0,Slashers,G,-0.7064084000212019,-0.752368122212962,10.792394199375245
458,#0 Justin Holmes,19.726027397260275,-0.32549436434182855,-3.6451330743609103,0,3.279737535665639,-0.1905846423057705,0,0,1,6,1,1,1,1.0,1,1,1.0,5,6,0.8333333333333334,0,0,0.0,0,0,0.0,0,0,0.0,5,6,0.8333333333333334,1,2,0.5,4,4,1.0,Gryphons,G,-0.6982832082701499,-1.8087754171010253,20.68582441082679
459,#0 Justin Holmes,17.534246575342465,-0.733772768303845,-3.0178960660985865,1,4.693100031702791,-0.16940857093846265,0,3,2,18,0,1,1,1.0,2,2,1.0,4,7,0.5714285714285714,0,0,0.0,0,0,0.0,0,0,0.0,4,7,0.5714285714285714,0,1,0.0,4,6,0.6666666666666666,Gryphons,G,-1.5095850740179109,-1.6078003707564668,7.532865882030854
460,#0 Justin Holmes,19.0,-2.7982365856542453,-1.4373608153740156,0,1.4166638624779457,-0.18357006866534975,2,0,1,24,1,0,1,0.0,2,2,1.0,4,7,0.5714285714285714,0,0,0.0,0,0,0.0,0,0,0.0,4,7,0.5714285714285714,1,3,0.3333333333333333,3,4,0.75,Gryphons,G,-0.6357769512990958,1.2577975670006094,5.448280675071158
461,#0 Justin Holmes,19.53488372093023,-3.1866814344547936,-0.5904321724775672,0,1.3157865905526012,-0.18873789189583084,6,0,0,29,0,0,0,0.0,1,1,1.0,4,9,0.4444444444444444,0,0,0.0,0,1,0.0,0,0,0.0,4,8,0.5,1,3,0.3333333333333333,3,5,0.6,Gryphons,G,-0.6818269756318731,-1.7912485235244648,-1.2200459807509898
462,#0 Justin Holmes,17.2972972972973,6.438305242078638,-0.9500866597999575,0,0.7377878691122123,-0.16711926592578072,0,0,0,39,0,0,0,0.0,1,1,1.0,7,8,0.875,0,0,0.0,0,0,0.0,0,0,0.0,7,8,0.875,2,2,1.0,5,6,0.8333333333333334,Gryphons,G,0.5108147242796283,-1.5860733387192174,18.859641825709975
463,#0 Justin Holmes,16.790123456790123,-1.1933734610070008,5.195054770039857,1,1.8334391507277494,-0.16221916399277173,0,0,1,54,1,2,2,1.0,2,2,1.0,4,6,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,4,6,0.6666666666666666,1,2,0.5,3,4,0.75,Gryphons,G,4.554479107364021,1.4604318980642166,9.2120082948121
464,#0 Justin Holmes,16.0,-5.61956765107726,-2.5788301603149604,1,0.9824537789287966,-0.15458532098134717,0,0,0,58,0,0,0,0.0,0,0,0.0,2,7,0.2857142857142857,0,0,0.0,0,0,0.0,0,0,0.0,2,7,0.2857142857142857,0,3,0.0,2,4,0.5,Gryphons,G,7.622503619958656,-1.467117838315276,-6.840545596932559
465,#0 Justin Holmes,17.77777777777778,-1.910630723419177,0.9124109329833768,0,-1.3528291345235597,-0.17176146775705242,2,0,1,63,0,0,1,0.0,1,1,1.0,4,11,0.36363636363636365,0,0,0.0,0,0,0.0,0,0,0.0,4,11,0.36363636363636365,1,6,0.16666666666666666,3,5,0.6,Gryphons,G,0.469448466620729,-0.630130931461418,-5.060923679131414
466,#0 Justin Holmes,16.0,13.38043234892274,-1.5788301603149604,0,-2.0175462210712034,-0.15458532098134717,0,2,3,74,1,0,2,0.0,4,4,1.0,9,12,0.75,0,0,0.0,0,0,0.0,0,0,0.0,9,12,0.75,2,3,0.6666666666666666,7,9,0.7777777777777778,Gryphons,G,3.622503619958656,-0.4671178383152761,12.778502022115063
467,#0 Justin Holmes,13.333333333333332,-6.682973042564383,-0.8156918002624665,0,1.485378149107331,-0.1288211008177893,0,0,0,76,0,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0.0,1,2,0.5,Gryphons,G,1.8520863499655469,-1.2225981985960632,2.8709739073181058
468,#0 Justin Holmes,15.238095238095237,6.933745094212135,0.6392093711286091,0,1.1261464561226635,-0.14722411522033063,0,0,1,85,1,0,1,0.0,1,2,0.5,6,6,1.0,0,0,0.0,0,0,0.0,0,0,0.0,6,6,1.0,0,0,0.0,6,6,1.0,Gryphons,G,1.688098685674911,2.6027449158902134,26.138255894077833
469,#0 Justin Holmes,18.0,-7.072013607461917,-4.15118393035433,0,1.6052605012948964,-0.17390848610401557,0,0,0,89,0,0,0,0.0,0,0,0.0,2,4,0.5,0,0,0.0,0,0,0.0,0,0,0.0,2,4,0.5,0,0,0.0,2,4,0.5,Gryphons,G,1.450316572453488,-1.6505075681046857,3.8758147748794434
470,#0 Justin Holmes,17.21518987341772,-3.5020664600198357,-1.9265894129971088,0,-0.24672694672218054,-0.16632597827106974,2,0,1,97,0,1,1,1.0,0,0,0.0,3,5,0.6,0,0,0.0,0,0,0.0,0,0,0.0,3,5,0.6,0,0,0.0,3,5,0.6,Gryphons,G,4.517883641727669,-1.5785445095797275,8.871384032233504
471,#3 KyShawn Jones,15.342465753424657,-1.142051172265865,-2.390659057836263,0,1.1064625277399422,-0.1482324995711548,0,4,3,6,1,1,1,1.0,0,0,0.0,4,7,0.5714285714285714,0,0,0.0,0,0,0.0,0,1,0.0,4,6,0.6666666666666666,2,4,0.5,2,2,1.0,Gryphons,G,-0.320886939765672,-0.4068253244119085,2.207696002941383
472,#3 KyShawn Jones,16.43835616438356,-4.937911970284854,-4.704277561967425,0,0.8997812797213669,-0.15882053525480871,0,8,4,18,0,0,0,0.0,0,0,0.0,2,8,0.25,0,1,0.0,0,0,0.0,1,3,0.3333333333333333,1,4,0.25,0,0,0.0,1,4,0.25,Gryphons,G,-0.41523600689179135,2.4926871524158125,-6.734415730703704
473,#3 KyShawn Jones,19.0,6.201763414345753,-2.4373608153740154,1,0.41666386247794573,-0.18357006866534975,0,2,2,24,1,0,1,0.0,1,1,1.0,7,14,0.5,0,0,0.0,0,0,0.0,1,4,0.25,6,10,0.6,2,4,0.5,4,6,0.6666666666666666,Gryphons,G,-1.6357769512990958,1.2577975670006094,2.733994960785445
474,#3 KyShawn Jones,15.813953488372093,-4.484456399320547,-0.5255879491485075,0,-0.9824584743145616,-0.15278781724900592,0,0,1,29,0,1,1,1.0,0,1,0.0,3,13,0.23076923076923078,0,0,0.0,0,0,0.0,0,2,0.0,3,11,0.2727272727272727,2,5,0.4,1,6,0.16666666666666666,Gryphons,G,-1.361478980273421,-0.45005832856742406,-11.800615920300707
475,#3 KyShawn Jones,15.135135135135137,13.00851708681881,-2.3313258273249633,0,-0.8544356145268145,-0.14622935768505815,0,2,3,39,0,0,2,0.0,2,2,1.0,8,13,0.6153846153846154,0,0,0.0,0,0,0.0,1,3,0.3333333333333333,7,10,0.7,1,2,0.5,6,8,0.75,Gryphons,G,-1.3030371162553254,-0.38781417137931545,8.498028593338226
476,#3 KyShawn Jones,16.790123456790123,16.806626538993,4.195054770039856,0,0.8334391507277498,-0.16221916399277173,0,0,0,54,1,0,0,0.0,1,2,0.5,10,18,0.5555555555555556,0,1,0.0,0,0,0.0,0,1,0.0,10,16,0.625,1,4,0.25,9,12,0.75,Gryphons,G,-1.445520892635978,-0.5395681019357835,5.480869748858741
477,#3 KyShawn Jones,16.0,25.38043234892274,0.4211698396850396,0,-2.0175462210712034,-0.15458532098134717,0,2,4,58,0,1,3,0.3333333333333333,0,0,0.0,14,23,0.6086956521739131,0,0,0.0,0,0,0.0,0,3,0.0,14,20,0.7,5,9,0.5555555555555556,9,11,0.8181818181818182,Gryphons,G,-1.3774963800413438,3.532882161684724,5.184299123564337
478,#3 KyShawn Jones,18.76543209876543,-9.627887985831354,-1.3702329040731012,0,5.460902580225133,-0.1813037715213331,0,0,0,63,0,0,0,0.0,0,0,0.0,2,6,0.3333333333333333,0,0,0.0,0,0,0.0,0,1,0.0,2,5,0.4,2,3,0.6666666666666666,0,2,0.0,Gryphons,G,-1.6155821741225636,-0.7206937609870521,-11.597230138671636
479,#3 KyShawn Jones,15.0,25.106655327115067,-1.292653275295275,2,0.17105041774574697,-0.14492373842001297,0,0,1,74,1,0,1,0.0,0,0,0.0,13,16,0.8125,0,0,0.0,0,0,0.0,0,0,0.0,13,16,0.8125,3,5,0.6,10,11,0.9090909090909091,Gryphons,G,-0.29140285628875984,1.6245770265794288,14.479845645732869
480,#3 KyShawn Jones,14.35897435897436,1.5721828772383557,-2.1092065541288108,0,0.2919456990386633,-0.13873041626531157,0,0,0,76,0,0,0,0.0,0,0,0.0,4,17,0.23529411764705882,0,0,0.0,0,1,0.0,1,1,1.0,3,15,0.2,1,8,0.125,2,7,0.2857142857142857,Gryphons,G,-0.23621470003710338,0.6833557861273164,-8.310896878091812
481,#3 KyShawn Jones,13.333333333333332,22.31702695743562,-0.8156918002624665,2,1.485378149107331,-0.1288211008177893,0,0,3,85,1,3,3,1.0,1,1,1.0,12,14,0.8571428571428571,0,0,0.0,0,0,0.0,0,0,0.0,12,14,0.8571428571428571,4,4,1.0,8,10,0.8,Gryphons,G,-1.1479136500344531,-1.2225981985960632,13.347164383508579
482,#3 KyShawn Jones,17.0,5.6542093707304115,-0.8650070453346455,2,-0.20614285988815342,-0.16424690354268137,0,0,1,89,0,0,1,0.0,0,0,0.0,6,14,0.42857142857142855,0,0,0.0,0,1,0.0,0,2,0.0,6,11,0.5454545454545454,0,3,0.0,6,8,0.75,Gryphons,G,-1.4635899037939277,-1.5588127032099808,0.017634588973444165
483,#3 KyShawn Jones,16.20253164556962,13.233349214098979,-1.6367900357619853,0,1.9442569913203005,-0.15654209719630094,2,0,0,97,0,0,0,0.0,2,2,1.0,9,13,0.6923076923076923,0,0,0.0,0,0,0.0,1,1,1.0,8,12,0.6666666666666666,3,4,0.75,5,8,0.625,Gryphons,G,-0.3949330430798419,-1.4856889501926847,10.343695653683543
559,#0 Steven Julian III,18.0,-8.072013607461917,0.8488160696456692,2,0.605260501294896,-0.17390848610401557,2,0,0,7,0,0,0,0.0,0,1,0.0,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,1.0,1,1,1.0,1,1,1.0,Wrath,G,-0.5496834275465118,1.3494924318953143,21.875814774879444
560,#0 Steven Julian III,21.587301587301585,-10.677194449866143,2.8222132757655296,3,-0.07129252049289331,-0.20856749656213505,0,0,0,11,0,0,0,0.0,0,1,0.0,2,8,0.25,0,2,0.0,0,0,0.0,0,0,0.0,2,6,0.3333333333333333,1,1,1.0,1,5,0.2,Wrath,G,-1.858526861960543,-0.9794447024888644,-14.240645419897668
561,#0 Steven Julian III,18.7012987012987,-0.5813128389214707,2.6481205918396573,1,1.4729979234232686,0.8193158585932306,2,0,0,12,1,0,0,0.0,0,1,0.0,5,12,0.4166666666666667,0,1,0.0,0,0,0.0,0,0,0.0,5,11,0.45454545454545453,2,6,0.3333333333333333,3,5,0.6,Wrath,G,0.38993929605557237,0.28518694222889823,-3.7653872468785017
562,#0 Steven Julian III,14.0,-3.167121694692602,4.99352360972441,2,0.35964705656269685,-0.13526215585867876,0,0,1,16,1,1,1,1.0,0,0,0.0,3,5,0.6,0,1,0.0,0,0,0.0,0,1,0.0,3,3,1.0,2,2,1.0,1,1,1.0,Wrath,G,-0.20530933253617586,-0.2837281085258666,1.6145226026840103
563,#0 Steven Julian III,3.0,-2.178668934576986,0.14146934494094487,0,-0.5657899164508506,-0.028984747684002596,0,0,0,31,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Wrath,G,-0.25828057125775195,-0.2750845946841143,0.0
564,#0 Steven Julian III,0.0,0.0,0.0,0,0.0,0.0,0,0,0,42,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Wrath,G,0.0,0.0,0.0
565,#0 Steven Julian III,0.0,0.0,0.0,0,0.0,0.0,0,0,0,57,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Wrath,G,0.0,0.0,0.0
566,#0 Steven Julian III,0.0,0.0,0.0,0,0.0,0.0,0,0,0,59,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Wrath,G,0.0,0.0,0.0
567,#0 Steven Julian III,0.0,0.0,0.0,0,0.0,0.0,0,0,0,66,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Wrath,G,0.0,0.0,0.0
568,#0 Steven Julian III,10.256410256410255,-2.448440801972602,1.064852461336564,0,-1.9343245006866687,-0.09909315447522253,0,0,0,79,0,0,0,0.0,0,0,0.0,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,1,1,1.0,Wrath,G,0.1169894999734976,-0.9404601527662025,12.464851723578029
569,#0 Steven Julian III,13.176470588235293,-3.5690557126518603,-0.7708013084946729,1,0.514961935588421,-0.12730555845522706,4,0,1,84,0,1,1,1.0,0,1,0.0,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0.0,2,2,1.0,Wrath,G,-1.1344087835634595,0.791785309622714,22.601903626055538
570,#0 Steven Julian III,18.0,-9.072013607461917,1.8488160696456697,0,2.6052605012948957,-0.17390848610401557,0,0,0,98,0,0,0,0.0,0,0,0.0,2,10,0.2,0,0,0.0,0,0,0.0,0,1,0.0,2,9,0.2222222222222222,2,8,0.25,0,1,0.0,Wrath,G,0.4503165724534881,-0.6505075681046857,-15.924185225120556
583,#21 Ty McGee,18.0,2.927986392538082,0.8488160696456692,0,-1.3947394987051038,-0.17390848610401557,0,0,0,7,0,0,0,0.0,0,2,0.0,6,12,0.5,0,0,0.0,0,1,0.0,0,0,0.0,6,11,0.5454545454545454,2,6,0.3333333333333333,4,5,0.8,Wrath,G,-0.5496834275465118,0.3494924318953143,0.875814774879442
584,#21 Ty McGee,21.587301587301585,2.3228055501338565,3.8222132757655296,0,2.9287074795071066,-0.20856749656213505,4,4,2,11,0,0,0,0.0,0,0,0.0,6,14,0.42857142857142855,0,0,0.0,0,0,0.0,0,0,0.0,6,14,0.42857142857142855,0,5,0.0,6,9,0.6666666666666666,Wrath,G,-0.8585268619605431,-1.9794447024888644,0.022393128855167192
585,#21 Ty McGee,18.7012987012987,29.418687161078527,1.6481205918396566,0,-0.527002076576731,-0.18068414140676942,2,0,1,12,1,1,1,1.0,2,2,1.0,16,22,0.7272727272727273,1,1,1.0,0,0,0.0,0,0,0.0,15,21,0.7142857142857143,4,10,0.4,11,11,1.0,Wrath,G,-1.6100607039444277,0.28518694222889823,12.527410864101428
586,#21 Ty McGee,9.0,7.463993196269041,0.4244080348228346,1,3.3026302506474483,-0.08695424305200779,2,2,1,16,1,0,0,0.0,0,0,0.0,5,9,0.5555555555555556,0,0,0.0,0,0,0.0,0,0,0.0,5,9,0.5555555555555556,1,1,1.0,4,8,0.5,Wrath,G,-0.7748417137732558,1.1747462159476572,2.437907387439722
587,#21 Ty McGee,0.0,0.0,0.0,0,0.0,0.0,0,0,0,31,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Wrath,G,0.0,0.0,0.0
588,#21 Ty McGee,0.0,0.0,0.0,0,0.0,0.0,0,0,0,42,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Wrath,G,0.0,0.0,0.0
589,#21 Ty McGee,20.0,19.475540436153423,-1.7235377003937002,0,1.2280672236609957,-0.19323165122668395,0,0,2,57,1,1,2,0.5,2,2,1.0,12,20,0.6,0,0,0.0,0,0,0.0,0,1,0.0,12,19,0.631578947368421,2,5,0.4,10,14,0.7142857142857143,Wrath,G,5.278129524948319,0.166102702105905,8.306460860977158
590,#21 Ty McGee,18.133333333333333,17.83115666211244,-0.18934084835695472,1,-1.4198857172140305,-0.17519669711219346,0,0,1,59,1,1,1,1.0,1,2,0.5,11,14,0.7857142857142857,1,2,0.5,0,0,0.0,0,0,0.0,10,12,0.8333333333333334,1,2,0.5,9,10,0.9,Wrath,G,2.4388374359531433,3.3372664499093543,16.85690546633358
591,#21 Ty McGee,19.51219512195122,2.8297955474667558,-0.5839392198962925,1,1.3200655840595086,-0.1885186841235941,0,0,0,66,0,0,0,0.0,0,1,0.0,6,13,0.46153846153846156,0,0,0.0,0,0,0.0,0,3,0.0,6,10,0.6,1,3,0.3333333333333333,5,7,0.7142857142857143,Wrath,G,1.3201263658032392,0.2108319044935659,0.44908001446176926
592,#21 Ty McGee,17.435897435897438,18.337650636646575,1.0102491842721577,0,0.7116483488326624,-0.16845836260787833,2,0,0,79,0,0,0,0.0,1,2,0.5,11,19,0.5789473684210527,0,0,0.0,0,0,0.0,0,1,0.0,11,18,0.6111111111111112,2,7,0.2857142857142857,9,11,0.8181818181818182,Wrath,G,3.498882149954946,0.40121774029745527,6.048547525224352
593,#21 Ty McGee,19.764705882352942,23.646416431022203,-0.6562019627420101,0,-0.7275570966173692,-0.19095833768284062,4,2,2,84,0,1,1,1.0,2,5,0.4,14,22,0.6363636363636364,0,0,0.0,0,0,0.0,0,0,0.0,14,22,0.6363636363636364,4,9,0.4444444444444444,10,13,0.7692307692307693,Wrath,G,0.29838682465481065,0.18767796443407075,8.747775225179568
594,#21 Ty McGee,20.0,7.475540436153427,2.2764622996063,0,4.228067223660997,-0.19323165122668395,4,0,1,98,0,0,1,0.0,3,3,1.0,8,13,0.6153846153846154,0,0,0.0,0,0,0.0,0,1,0.0,8,12,0.6666666666666666,2,3,0.6666666666666666,6,9,0.6666666666666666,Wrath,G,0.2781295249483204,-0.8338972978940951,8.152614707131004
595,#72 Nicholas Parks,0.0,0.0,0.0,0,0.0,0.0,0,0,0,7,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Wrath,G,0.0,0.0,0.0
596,#72 Nicholas Parks,3.8095238095238093,-2.7665637264469662,-1.0901976572178476,0,-0.7184633859693341,-0.03680602880508266,0,0,0,11,0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,1,0.0,Wrath,G,-0.3279753285812723,-0.34931377102744665,-4.89400745505197
